url,status,shannon_entropy,relative_entropy,url_length,special_char_count,suspicious_words_count,domain_word_count,subdomain_count,has_suspicious_tld
http://www.srms.ac.in/,0,3.629219686524097,0.1649645312056407,22,3,0,4,3,0
http://clioadams.azurewebsites.net/account/login?returnurl=%2f,0,4.657363600807714,0.0751187677549631,62,6,2,3,2,0
http://www.xweb.io/free/entrarsuporte/entrarsuporte-br,1,3.897837966283952,0.0721821845608139,54,6,1,3,2,0
https://steampowerwekst.me/halitz,1,3.8589572866686432,0.1169380995960194,33,3,0,2,1,0
http://provenanceconsulting.com/,0,4.030639062229566,0.1259574706946739,32,3,0,2,1,0
http://www.idph.state.il.us/envhealth/pchousemouse.htm,0,4.004822808385359,0.0741633853404696,54,4,0,5,4,0
https://www.semena-marihuany.cz/cs/,0,4.093149802473812,0.1169471372135374,35,5,0,4,2,0
http://www.patwarner.com/router_table.html,0,3.9511430177077886,0.0940748337549473,42,4,0,3,2,0
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-idpp00c963/settings/settings.php,1,4.715685723000423,0.03742607716667,126,14,0,2,1,0
https://www.score108.com/,0,3.863465189601647,0.1545386075840658,25,3,0,3,2,0
https://secureupdate.appleld.com.duilawyeryork.com/ap/f66000c2dd41836/?cmd=_update&dispatch=f66000c2dd4183661&locale=_,1,4.730623111184373,0.0400900263659692,118,13,2,5,4,0
http://security-mappl-information-account.piiquarry.com/nextstep.php,1,4.242728511894104,0.0623930663513838,68,6,1,6,2,0
https://www.profoundlorerecords.com/products-page/plr-items/lord-mantis-death-mask/,0,4.296298246696022,0.0517626294782653,83,11,0,3,2,0
https://www.azurepower.com/,0,3.838039816898154,0.1421496228480798,27,3,0,3,2,0
https://for-sale.yakaz.com/digital-cameras,0,4.254830815378347,0.1013054956042463,42,5,0,4,2,0
http://hyperurl.co/ryfrhf/,1,3.5944825065194204,0.1382493271738238,26,4,0,2,1,0
http://www.instructables.com/id/emb979aflqes9j3wij/,0,4.866162293368285,0.0954149469287899,51,5,0,3,2,0
https://www.facebook.com/toryburch,0,4.057476076289932,0.1193375316555862,34,3,0,3,2,0
https://mbmaquila.com.py/home,1,4.004364184708142,0.1380815236106256,29,3,0,3,2,0
http://www.births.cloudns.asia/asstt/,1,3.872049488456949,0.1046499861745121,37,4,0,4,3,0
http://ethpromo-giveaway.atspace.cc/,1,4.030493056757483,0.1119581404654856,36,4,0,4,2,0
http://hz.by,0,3.084962500721156,0.2570802083934296,12,2,0,2,1,0
http://www.electricaltechnology.org/2015/02/why-power-transmission-cables-lines-are-loose-on-electric-poles-transmission-towers.html,0,4.301622105551858,0.0325880462541807,132,16,0,3,2,0
http://secureupdate.appleld.com.duilawyeryork.com/ap/011991787988559,1,4.528444187304093,0.0665947674603543,68,4,2,5,4,0
https://autellinux.wordpress.com/2015/04/22/shell-scripting-example-7-shell-script-to-disable/,0,4.517802183302876,0.0480617253542859,94,14,0,3,2,0
https://visitor.constantcontact.com/manage/update/genemail?v=001mdkvk-kv0ogx0m9pen7vfbkci3jbqh6cxwt2kjr3sl7ocow5ovqfuoahssmqfcovji8ruuzqbrt82dst5cvelwde02cm_njuf3oq6iz4p2nzs86-shqqmjyazmdz_jnx5lgxd8l9zeu=,1,5.719484154770551,0.0280366870331889,204,12,1,3,2,0
http://www.dd-wrt.com/wiki/index.php/firewall,0,4.110987196609283,0.0913552710357618,45,6,0,4,2,0
http://uproxx.com/hitfix/interview-the-amazing-race-host-phil-keoghan-discusses-adding-blind-dating-to-the-race/,0,4.355431679978174,0.0388877828569479,112,18,0,2,1,0
http://marketinghelper.com.au/themes/sports/wp-content/net/555183669058fb273008595a9393d628/,1,4.7061667443609485,0.0511539863517494,92,9,0,3,2,0
http://mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;amp,1,4.456589015909591,0.0500740338866246,89,10,1,2,1,0
https://www.usedvancouver.com/,0,4.056564762130955,0.1352188254043651,30,3,0,3,2,0
http://www.playtool.com/pages/installvid/install.html,0,4.043010549918901,0.0762832179229981,53,5,0,3,2,0
http://216.119.108.161/2e53a646fa276b422409a1531aa9cc58,1,4.0976622783587,0.0745029505156127,55,3,0,0,3,0
http://www.theclimatemakers.com/downloader/maged/account_update.htm,1,4.306532244011045,0.0642766006568812,67,6,2,3,2,0
http://alutoys.dk/login,1,3.936180434129755,0.1711382797447719,23,3,1,2,1,0
http://betasustiklayingir.blogspot.com,1,4.198603750787607,0.1104895723891475,38,2,0,3,2,0
http://app.acess24hrsportal.com/,1,3.8431390622295662,0.1200980956946739,32,3,0,4,2,0
http://mailgcccdeduowa.my-free.website/,1,4.31426624499232,0.1106222114100594,39,4,1,4,2,0
http://tunein.com/radio/nbc-nightly-news-p107340/,0,4.678499579198326,0.0954795832489454,49,8,0,2,1,0
https://vk.com/away.php?to=http%3a%2f%2fjimmygilandtheducks.com%2fwp-admin%2foption-pictures.php&amp;post=521188519_55&amp;cc_key=,1,4.959234379150964,0.0381479567626997,130,13,0,2,1,0
https://hannetjiefaurie1.creatorlink.net/,1,4.034653688580828,0.0984061875263616,41,3,0,3,2,0
https://hghltdpendin-gemail.imfast.io/,1,4.050301855434983,0.1065868909324995,38,4,0,4,2,0
https://dydy2.app.link/ztkuhifau2,1,4.248495255525412,0.128742280470467,33,3,0,3,2,0
http://www.ijedr.org/papers/ijedr1302022.pdf,0,4.481714572986073,0.1018571493860471,44,4,0,3,2,0
https://www.hipertrofia.org/blog/,0,3.92258957364167,0.1188663507164142,33,4,0,3,2,0
http://prevtek.com/blog/profile/,1,3.917837797403416,0.1224324311688567,32,5,0,2,1,0
"http://oldschool-membership.com/m=weblogin/loginform.ws821,321,584,42184523,3.html",1,4.679931425927374,0.0570723344625289,82,6,1,3,1,0
http://openlab.ntic.fr/cs/,1,3.902174814211728,0.1500836467004511,26,4,0,3,2,0
http://www.securitychange-digitalcentra-me-com.shelduck7954.getlark.hosting/ppayment/?country.x=ca&locale.x=en_ca%3e&client=08f1c2f192b8970061ea83d67fa0933c,1,5.16625784598804,0.0331170374742823,156,14,0,8,4,0
http://www.builditsolar.com/projects/solarhomes/constructionps.htm,0,4.3126261289266745,0.0653428201352526,66,5,0,3,2,0
http://peas.dns-cloud.net/ab/onedrive/login.php?cmd=login_submit&amp;id=e29216e11f5910e64a58d4271b36d5a5e29216e11f5910e64a58d4271b36d5a5&amp;session=e29216e11f5910e64a58d4271b36d5a5e29216e11f5910e64a58d4271b36d5a5,1,4.785777155259653,0.0224684373486368,213,13,1,4,2,0
https://openmodelica.org/home/consortium,0,4.027567157116929,0.1006891789279232,40,4,0,2,1,0
http://24d65ec4693040079.temporary.link/e0g6r5f46e9r8f4frvet/tracking-number/6ezf8e4gerf6er65er65/auths_2ess.html,1,5.109581785570152,0.0452175379253995,113,8,0,4,2,0
http://www.dartmouth.edu/copyright/peer2peer/,0,3.973215397937733,0.0882936755097274,45,5,0,3,2,0
http://ustasb.com/officesnake/,0,3.989898095464288,0.1329966031821429,30,4,0,2,1,0
http://minecraftentxt.blogspot.com/,0,4.071581588126285,0.1163309025178938,35,3,0,3,2,0
https://20200803153331-dot-res4po1ns5ive.rj.r.appspot.com/sw/index.php,1,4.541634046805434,0.0648804863829347,70,6,0,9,4,0
http://takingnote.learningmatters.tv/wp-content/,1,3.985087760732173,0.0830226616819202,48,5,0,3,2,0
https://www.equidam.com/,0,3.938721875540868,0.1641134114808694,24,3,0,3,2,0
http://www.webdnstools.com/dnstools/ipcalc,0,3.937093244712957,0.0937403153503085,42,4,0,3,2,0
http://phpsecurity.readthedocs.io/en/latest/transport-layer-security-(https-ssl-and-tls).html,0,4.516918156090224,0.0485690124310776,93,11,0,3,2,0
https://www.mymemory.co.uk/memory/data-storage/usb-flash-drives.html,0,4.391018040716645,0.0645737947164212,68,8,0,4,3,0
http://kijkgratissport.nl/agcx954w3/index.php,1,4.497300040726042,0.0999400009050231,45,4,0,2,1,0
https://ru.pinterest.com/explore/help-me/,0,3.897203151424737,0.0950537354006033,41,6,0,3,2,0
http://bancolombiigrupp.webcindario.com/,1,4.146439344671015,0.1036609836167753,40,3,0,3,2,0
http://chat.whatsap.com.holl-vips.com/,1,3.8328107368431295,0.1008634404432402,38,4,0,6,4,0
https://www.commbank.com.au/personal/accounts/transaction-accounts.html,0,4.08350684732068,0.0575141809481785,71,6,1,4,3,0
https://four-this.web.app/,1,3.921029621737615,0.1508088316052928,26,4,0,4,2,0
http://ncefl.org.uk,0,3.932138039759376,0.206954633671546,19,2,0,3,2,0
http://uisolutions.co.in/bxb/login.php?domain=http://naver.com&id=3ecb4faa473772ee7bde35744abb2f733ecb4faa473772ee7bde35744abb2f73&session=3ecb4faa473772ee7bde35744abb2f733ecb4faa473772ee7bde35744abb2f73&wd=3ecb4faa473772ee7bde35744abb2f733ecb4faa473772ee7bde35744abb2f73&session=3ecb4faa473772ee7bde35744abb2f733ecb4faa473772ee7bde35744abb2f73&email=hongwon1999@naver.com,1,4.367987454129032,0.0117419017584113,372,19,1,3,2,0
http://addresses2015.blogspot.com,0,4.2107645737727895,0.1275989264779633,33,2,0,3,2,0
https://www.heather-allison.com/,0,4.030639062229566,0.1259574706946739,32,4,0,4,2,0
http://www.thatsmint.work/5wq/irs/,1,3.7689651523294447,0.1108519162449836,34,5,0,3,2,0
http://hentech.com.hk/img/office360/,1,3.951194363083223,0.1097553989745339,36,5,0,3,2,0
http://www.tech-faq.com/active-directory.html,0,4.174426151548691,0.0927650255899709,45,5,0,4,2,0
https://www.kv.by/,0,3.4193819456463714,0.1899656636470206,18,3,0,3,2,0
https://www.facebook.com/voltairefanpage,0,4.346439344671016,0.1086609836167753,40,3,0,3,2,0
https://www.bridgedoctor.com/faq-solo.php,0,4.250623273270421,0.1036737383724493,41,4,0,3,2,0
https://officedocs-download.com/ssl/secured-onedrivers-for-business-portal/frederic.isnard@technipfmc.com/login.microsoftonline.com.auth2/step2.php,1,4.52104335733586,0.0307553969886793,147,13,2,3,1,0
http://marymakesdinner.typepad.com,0,4.035273502696889,0.1186845147852026,34,2,0,3,2,0
http://mavibett11.blogspot.com,1,3.961406329721843,0.1320468776573947,30,2,0,3,2,0
https://www.oblixrestaurant.com/,0,4.140319531114783,0.1293849853473369,32,3,0,3,2,0
http://www.emedicinehealth.com/neuropathy/article_em.htm,0,4.0833310391293125,0.0729166256987377,56,5,0,3,2,0
https://test.bayoucitybadges.org/indexx.html,1,4.265583322887734,0.0969450755201757,44,3,0,3,2,0
http://secureupdate.appleld.com.duilawyeryork.com/ap/c4c8a5597627649?cmd=_update&dispatch=c4c8a559762764967&locale=_us,1,4.770231402927728,0.0404256898553197,118,12,2,5,4,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/61e468041e8a43b?cmd=_update&dispatch=61e468041e8a43b31&locale=_us,1,4.78196556036753,0.0379521076219645,126,13,2,6,4,0
https://www.ucoz.ru/,0,3.546439344671016,0.1773219672335508,20,3,0,3,2,0
https://geenstraling.nl/,0,3.657268229617389,0.1523861762340579,24,3,0,2,1,0
https://www.timewarnercable.com/en/support/speed-test.html,0,4.113545272890785,0.0709231943601859,58,6,0,3,2,0
https://www.merriam-webster.com/dictionary/curry,0,4.157268229617389,0.0866097547836956,48,5,0,4,2,0
http://link.springer.com/chapter/10.1007%2f978-1-4471-6374-9_5,0,4.784368487596862,0.0771672336709171,62,9,0,3,2,0
https://www.hortipower.co.uk/recepit46/customer_center/customer-idpp00c845/myaccount/signin,1,4.571106004172829,0.0502319341117893,91,9,1,4,3,0
http://encryptdrive.booogle.net/,1,3.952819531114783,0.1235256103473369,32,3,0,3,2,0
https://developers.google.com/webmasters/mobile-sites/mobile-seo,0,4.005598979118066,0.0625874840487197,64,7,0,3,2,0
http://www.dictionary.com/browse/commander,0,4.08232813685843,0.0971982889728197,42,4,0,3,2,0
http://freepatternsamigurumi.blogspot.com/,0,4.15091348260215,0.0988312733952893,42,3,1,3,2,0
http://www.bbc.co.uk/radio1/johnpeel/artists/u/undertones/,0,4.2348953832755445,0.0730154376426818,58,8,0,4,3,0
https://www.nestigator.com/,0,3.884155094595804,0.1438575960961409,27,3,0,3,2,0
https://jimryky.blogspot.com/2018/11/syempaxxx.html,1,4.39999685197971,0.0862744480780335,51,5,0,3,2,0
https://wizardinfurius.000webhostapp.com/login.html,1,4.431558429909844,0.0868933025472518,51,3,1,3,2,0
http://powaywelding.com/en/revoltrevolt/,1,4.062814895472355,0.1015703723868088,40,5,0,2,1,0
http://beta.kenaidanceta.com/postamok/9be92,1,4.031516651189607,0.0937562011904559,43,4,0,3,2,0
https://www.schulen-der-brede.de/,0,3.8966879684212654,0.1180814535885231,33,5,0,5,2,0
http://www.golfbidder.co.uk/clubbrand/pi/3/ping_iron_set.html,0,4.5610836486836295,0.0747718630931742,61,8,0,4,3,0
http://www.skm-eleksys.com/2011/02/transmission-tower-types.html,0,4.327569336880353,0.0676182708887555,64,8,0,4,2,0
http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa,1,4.497639121478745,0.0424305577497994,106,10,0,3,2,0
http://teksty-pesenok.ru/tracey-curtis/tekst-pesni-the-john-peel-song/1606493/,0,4.3270786996613175,0.0554753679443758,78,13,0,3,1,0
http://webguru.asia/promo/y/y/m.i.php?.rand=13inboxlight.aspx?n=1774256418&amp;fav.1&amp;fid=1&amp;fid=4&amp;fid.1&amp;fid.1252899642&amp;fid.4.1252899642&amp;login&amp;loginid&amp;rand=13inboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418,1,4.97484708316214,0.0196634272061744,253,23,1,2,1,0
http://sekabetgiriss.blogspot.com,1,3.991215710201985,0.1209459306121813,33,2,0,3,2,0
https://www.newjoysf.org/modules/wmich.htm,1,4.198532530221198,0.0999650602433618,42,4,0,3,2,0
http://www.consumersearch.com/color-laser-printers,0,4.088367439558378,0.0817673487911675,50,5,0,3,2,0
http://gradshower.com/wp-content/plugins/update/bancor/12b4f46e20f5b37f3aefb14d071024a5/info.php,1,4.767755934407697,0.0496641243167468,96,9,1,2,1,0
https://www.penpalsnow.com/,0,3.736006946447656,0.1383706276462094,27,3,0,3,2,0
http://ffrayo.tk/mail4.php,1,3.8441065448145375,0.147850251723636,26,3,0,2,1,1
http://www.cienciahistorica.com/,0,3.804229296672175,0.1188821655210054,32,3,0,3,2,0
http://www.thefreedictionary.com/gateway,0,4.043942707918268,0.1010985676979567,40,3,1,3,2,0
http://www.aguitar.ru/,0,3.4474015047059154,0.1567000683957234,22,3,0,3,2,0
https://www.2ndswing.com/ping/golf-irons-and-iron-sets/,0,4.177017332478705,0.075945769681431,55,9,0,3,2,0
http://techapple.net/2016/03/top-3-free-finder-alternative-file-managers-for-mac-os-x/,0,4.345056622821498,0.0505239142188546,86,16,1,2,1,0
http://usid-9371.mixh.jp/,1,4.0536606896881855,0.1621464275875274,25,4,0,3,2,0
http://skins4real.ru/,1,3.880179922675738,0.1847704725083684,21,3,0,3,1,0
http://201.131.38.208/wfidrecov/pers02.html,1,4.379298475431078,0.1018441505914204,43,4,0,0,3,0
https://apple-support.mauriciochaveiro.com.br/ap/account,1,4.14675280670598,0.0740491572626067,56,5,1,5,3,0
https://www.rodoviariadotiete.com/deonibus,0,4.091622411276601,0.0974195812208714,42,3,0,3,2,0
http://nilepack.net/images/jpg/login.php,1,3.947085133395088,0.0986771283348772,40,5,1,2,1,0
https://vktheme.ru/auth,1,3.588354347173233,0.1560154063988362,23,3,0,2,1,0
http://www.greatsmithgroup.com/,0,3.937751955408587,0.1270242566260834,31,3,0,3,2,0
http://www.autonomic-controls.com/documents/amplifiers/mirage_digital_amplifiers_protocol_document_(rs-232)(ip).pdf,0,4.79278160885282,0.0416763618161114,115,12,0,4,2,0
https://www.omnicalculator.com/health/cardiac-output,0,4.089889603490046,0.0786517231440393,52,5,0,3,2,0
https://www.santarms.com/w_hld/a1/it0/qrt_9n/1_*/0_/sr/cmd-login=012962f7ce4c0854415e6bd264535560/?reff=nwqxnwvhm2u5m2jhzjcwowrmotczy2fimji1zjzizwy=,1,5.432015968784044,0.0367028105998921,148,20,1,3,2,0
http://emailsettings.webflow.io/,1,3.991729296672175,0.1247415405210054,32,3,0,3,2,0
https://20200724070105-dot-s2pe7ed9y.rj.r.appspot.com/office/index.html?username=ac,1,4.731933450082527,0.0570112463865364,83,8,0,9,4,0
http://betasus199.blogspot.com,1,3.989898095464288,0.1329966031821429,30,2,0,3,2,0
http://www.pcsvet.si/class/0a96ada9/center-h104588/login/index.php,1,4.556806097125362,0.0690425166231115,66,8,1,3,2,0
http://www.feathersinfo.com/dir/webhosting/yahoomail/email.html,1,4.368418868955612,0.0693399820469144,63,6,0,3,2,0
http://www.online-tech-tips.com/computer-tips/setup-ftp-server-in-windows-iis/,0,4.094250098085523,0.0524903858728913,78,13,0,5,2,0
https://www.engelhorn.de/,0,3.753269689515109,0.1501307875806043,25,3,0,3,2,0
https://www.donpepe.hu/,0,3.5555331514269954,0.1545883978881302,23,3,0,3,2,0
https://www.directrelief.org/,0,3.9002417706166295,0.1344910955385044,29,3,0,3,2,0
http://www.learningaboutelectronics.com/articles/cardiac-output-calculator.php,0,4.30777602157339,0.0552278977124793,78,6,0,3,2,0
https://blog.zen.co.uk/?p=356,0,4.32316116739216,0.1490745230135227,29,5,0,4,3,0
http://www.server440086.nazwa.pl/weryfikacja/mobile/,1,4.53257325750262,0.0871648703365888,52,5,0,4,3,0
https://www.cnet.com/internet-speed-test/,0,3.761797810344411,0.0917511661059612,41,6,0,3,2,0
http://www.nokia.com/hu_hu/phones/nokia-3310,0,4.252172175938122,0.0966402767258664,44,7,0,3,2,0
https://www.newegg.com/computer-memory-solutions/about,0,4.372865456180308,0.0809789899292649,54,6,0,3,2,0
http://twitter1243652.dx.am/,1,4.080050351464736,0.1457160839808834,28,3,0,3,2,0
http://ert.earthresourcetechnology.com/lenind.html,1,4.0279764393853,0.080559528787706,50,3,0,3,2,0
http://paxful.com-bitcoin-escrow-trade.c3tekno.net,1,4.368367439558378,0.0873673487911675,50,5,0,8,3,0
http://betasusgirmek1.blogspot.com,1,4.160704752887783,0.1223736692025818,34,2,0,3,2,0
http://www.etoday.co.kr/news/,0,3.8404025467025056,0.1324276740242243,29,4,0,4,3,0
http://www.mtv.co.uk/music/playlists/vh1-playlist,0,4.140447987839137,0.0844989385273293,49,6,0,4,3,0
http://forum.thefreedictionary.com/postst11355_computer-mouse-plural--mice-too-.aspx,0,4.444425649650407,0.0529098291625048,84,10,1,3,2,0
http://skilful-courage-283714.nw.r.appspot.com/off365.html?payment%20codeaaqkaduyyznhoduwltawnzytnge2ys04ywq1lwi2yjg5mwy5nzm2zaaqadkpx%20lv1kxdr2oe5uaprzw=,1,5.616681644342736,0.0362366557699531,155,7,0,6,4,0
https://fairilyused.com/wp-content/upgrade/en/ky-1/1/det.html?template=initiate&valid=true&session=66616972696c79757365642e636f6d,1,4.839532059032458,0.0375157523956004,129,16,0,2,1,0
http://betasus10.blogspot.com,1,3.978333581185264,0.1371839165925953,29,2,0,3,2,0
http://savageconquest.com/mailbox_upgrade/en.php,1,4.386842188131012,0.0913925455860627,48,5,0,2,1,0
http://jcs.biologists.org/content/joces/117/25/6061.full.pdf,0,4.421300130445731,0.0736883355074288,60,7,0,3,2,0
https://hdsupply.allegiancetech.com/cgi-bin/qwebcorporate.dll?idx=s3htqc&amp;rk=ga2dku,1,5.09820662204437,0.0592814723493531,86,9,0,3,2,0
http://safirbetgiriss1.blogspot.com,1,4.057575159678483,0.1159307188479566,35,2,0,3,2,0
http://35.199.84.117/it4_identificacao.php,1,4.243158791671846,0.101027590277901,42,4,0,0,3,0
http://assurance-amlfrance.com/id/amelipro/ifram3.html,1,4.1900079935705445,0.0775927406216767,54,6,0,3,1,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b6e09c01b3658c1/?cmd=_update&dispatch=b6e09c01b3658c15f&locale=_us,1,4.86209226685836,0.0379850958348309,128,14,2,6,4,0
http://www.elnabaa.net/,0,3.435755433941627,0.1493806710409403,23,3,0,3,2,0
http://clients.devtux.com/updates/payment/mweb.html,1,4.1747676869204415,0.0818581899396165,51,5,1,3,2,0
https://docs.google.com/forms/d/e/1faipqlsey-5kmlfgxx1mz3bvpmfly5uyiyfxylgqgdajj9bglqepzxq/viewform?usp=send_form,1,5.225745419499925,0.04624553468584,113,11,0,3,2,0
https://drive.google.com/file/d/1hq3enslkhhtf4g7rbcz71mukkvejbix7/view?usp=sharing,1,5.151529407184168,0.0628235293559044,82,8,0,3,2,0
http://www.artemusgroupusa.com/wp-content/uploads/omoowoo/image.htm,1,4.110375481845852,0.061348887788744,67,7,0,3,2,0
https://www.accounts-login-idm-telekomidm.cloud/,1,4.250814583693911,0.0885586371602898,48,6,2,6,2,0
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1973e71335b4025?cmd=_update&dispatch=1973e71335b402598&locale=_us,1,4.934669156811632,0.0401192614374929,123,12,2,6,5,0
http://www.25sotok.ru/jss/,1,3.690260390968384,0.1419330919603224,26,4,0,3,2,0
http://login-live.com-s02.info/pt,1,4.165013816065913,0.1262125398807852,33,5,1,5,2,0
http://https.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/,1,4.207439353875035,0.06678475164881,63,3,0,9,7,0
http://www.superdoopercheap.co.uk/,0,3.8588029144615934,0.1134942033665174,34,3,0,4,3,0
https://www.sosanhgia.com/,0,3.767183467891461,0.1448916718419793,26,3,0,3,2,0
https://www.w3schools.com/php/php_sessions.asp,0,3.9690016298759927,0.0862826441277389,46,5,0,4,2,0
http://videoslol.webcindario.com/app/facebook.com/?lang=de&key=ils28vexilc2dtj,1,4.804633553652408,0.0615978660724667,78,9,0,3,2,0
http://www.nextlimit.com/,0,3.7034651896016473,0.1481386075840658,25,3,0,3,2,0
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/08e15334953fdade8356f27b07e32380/info.php,1,4.680608300282754,0.0421676423448896,111,11,0,2,1,0
https://www.merriam-webster.com/dictionary/database,0,4.11391664676828,0.0806650322895741,51,5,0,4,2,0
http://schroffenstein.online.fr/bpn64flowaidvnp/c4lclwcql.html?dbhxwxls=hsnmlp229790&amp;xkirav=bmwmwcxu235799765,1,5.253516851999271,0.0464912995752147,113,8,0,3,2,0
http://mnemonicdictionary.com/word/provenance,0,3.958659352780987,0.0879702078395774,45,4,0,2,1,0
http://www.nabsibs.com/,1,3.762267390651494,0.1635768430718041,23,3,0,3,2,0
https://ayjegvgm.livedrive.com/item/d0e80f15fced43ee86a8d580e339bc63,1,4.601306223221493,0.0676662679885513,68,4,0,3,2,0
https://www.diecarfactory.de,0,3.967720100474499,0.1417042893026606,28,2,0,3,2,0
https://perfactshop.myshopify.com/,0,3.8588029144615934,0.1134942033665174,34,3,0,3,2,0
http://repl-mess.myfreesites.net/,1,3.7030407100708658,0.1122133548506323,33,4,1,4,2,0
http://whattsapp2020.ygto.com/,1,3.802910079649727,0.1267636693216575,30,3,0,3,2,0
http://pages.tmall.com/,0,3.675310868912364,0.1597961247353201,23,3,0,3,2,0
http://www.skilltechwebdesign.com/,0,4.079678649882975,0.1199905485259698,34,3,0,3,2,0
http://shadetreetechnology.com/v4/validation/c294c528bf98267e09c70747494b3ed4,1,4.697071976531029,0.0610009347601432,77,5,0,2,1,0
https://folletto.vorwerk.it/servizi/tutti-i-servizi/folletto-experience-club/,0,4.116175145969983,0.0534568200775322,77,10,0,3,2,0
http://xn--ltappen-80a.se/_default.asp,1,4.0304363948517326,0.1060641156539929,38,7,0,4,1,0
http://marzipanmom.blogspot.com/,0,3.929229296672175,0.1227884155210054,32,3,0,3,2,0
http://wvvw.telecreditobcpn.com,1,4.002268084440845,0.1291054220787369,31,2,0,3,2,0
http://verified.xn--twtter-4va.com.co/,1,4.1787382902043575,0.1099667971106409,38,6,0,6,3,0
https://xmley.codesandbox.io/index3.html,1,4.189822782008755,0.1047455695502188,40,3,0,3,2,0
http://www.whatsapp-grubsx1.zzux.com/,1,4.154870932962629,0.1122938089989899,37,4,0,5,3,0
https://en.wikipedia.org/wiki/mimosa_pudica,0,4.189956395196745,0.0974408463999243,43,5,0,3,2,0
http://www.answers.com/q/what_are_the_sizes_of_computer_memory,0,4.24227751220272,0.0684238308419793,62,10,0,3,2,0
http://www.shadetreetechnology.com/v4/validation/532f2bf06c2da4545639f6e6660afe71,1,4.77031069489563,0.0588927246283411,81,5,0,3,2,0
http://betasusgirisburasi4.blogspot.com,1,4.057855988582063,0.1040475894508221,39,2,0,3,2,0
https://www.fruehlingsfest-muenchen.bayern/,0,4.23128619690549,0.0984020045791974,43,4,0,4,2,0
http://blogs.edweek.org/edweek/early_years/2015/08/save_the_children_action_network_to_spend_16_million_to_make_early_ed_a_campaign_issue.html,0,4.507854780193615,0.0317454561985465,142,23,0,3,2,0
http://www.kyotoprotocol.com/,0,3.512479270691232,0.1211199748514217,29,3,0,3,2,0
http://visa.com-vmore-6376467209.imagelinetech.com/,1,4.509989802458863,0.0884311725972326,51,5,0,5,3,0
http://mymemory.translated.net/en/english/telugu/latency-meaning,0,4.190120407472074,0.0654706313667511,64,7,0,3,2,0
https://www.linepc.me/,0,3.663532754804255,0.1665242161274661,22,3,0,3,2,0
http://www.shadetreetechnology.com/v4/validation/ec00ec94f8dac93d22fe4fa63b0d67b8,1,4.741404023410494,0.0585358521408703,81,5,0,3,2,0
https://20200803133431-dot-res4po1ns5ive.rj.r.appspot.com/sw/index.php,1,4.541634046805434,0.0648804863829347,70,6,0,9,4,0
https://michaelchildersdmd.com/wp-includes/h1,1,4.163532262755957,0.0925229391723545,45,5,0,2,1,0
http://www.slideserve.com/chip/kyoto-protocol-of-1997,0,4.342525700502434,0.0819344471792912,53,7,0,3,2,0
https://www34.presentes-promocoes-premier.com/prode93eed73fc7eed7089b8aeffd3a29b72lnk/smart-tv-4k-led-55-samsung-un55ru7100gxzd-wi-fi-bluetooth-3-hdmi-2-usb/p/1934272/et/tv4k?fbclid=iwar0qei96dewwhnhun_msnjfv7vrtqqpkgfaiadqpoiqqtmbdcuowobbeshg&lt;/a,1,5.446143310226561,0.0218720614868536,249,28,0,5,2,0
http://designation.io/blog/digital-and-graphic-designer-salary/,0,4.1018040835249785,0.0651080013257933,63,9,0,2,1,0
https://www.centre-presse.fr/,0,3.624379701651112,0.1249786104017624,29,4,0,4,2,0
http://www.microoyun.com/games/play/traffic-collision-2,0,4.345110286984824,0.0790020052179059,55,7,0,3,2,0
http://researchbank.rmit.edu.au/view/rmit:3755,0,4.300417118959396,0.0934873286730303,46,4,0,4,3,0
http://www.fireplacesurrounds.co.za/info/auth/view/share/,1,4.202439190137592,0.0737270033357472,57,7,0,4,3,0
https://www.droneshop.com/,0,3.767183467891461,0.1448916718419793,26,3,0,3,2,0
http://three-gb.com,1,3.6818808028034034,0.1937832001475475,19,3,0,3,1,0
http://ajitvadakayil.blogspot.com/,0,4.101881223476019,0.1206435653963534,34,3,0,3,2,0
http://evrognosi.gr/domains/evrognosi/images/de/,1,3.860568752113511,0.0804285156690314,48,7,0,2,1,0
http://everything.explained.today/hsdpa%2b/,0,4.496032196562563,0.1045588882921526,43,4,0,3,2,0
https://bigoneall.blogspot.com/,1,3.913400745661378,0.1262387337310122,31,3,0,3,2,0
https://tools.pingdom.com/,0,3.7192945256669794,0.1430497894487299,26,3,0,3,2,0
https://genius.com/kendrick-lamar-dna-lyrics,0,4.367633890971212,0.0992644066129821,44,6,0,2,1,0
https://www.slipstick.com/?p=2632,0,4.081532376606413,0.1236827992911034,33,5,0,3,2,0
http://wefbee.com/autoliker,1,4.032303242743953,0.1493445645460723,27,3,0,2,1,0
